kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,
gauss_kernel_gpu_collapse_mem,31721,1,2,91592,128,93790212,0,93790212,93790208,1,3424,
gauss_kernel_cpu,3645,0,1,1,128,0,0,0,0,1,3456,
gauss_kernel_cpu_collapse,4831,0,2,1,128,0,0,0,0,1,3456,
gauss_kernel_gpu,1581,1,1,27,128,4,0,4,0,1,3456,
gauss_kernel_gpu_collapse,14892,1,2,93312,128,4,0,4,0,1,3456,
gauss_kernel_gpu_mem,19570,1,1,27,128,95551492,0,95551492,95551488,1,3456,
gauss_kernel_gpu_collapse_mem,32776,1,2,93312,128,95551492,0,95551492,95551488,1,3456,
gauss_kernel_cpu,3782,0,1,1,128,0,0,0,0,1,3488,
gauss_kernel_cpu_collapse,4935,0,2,1,128,0,0,0,0,1,3488,
gauss_kernel_gpu,1560,1,1,28,128,4,0,4,0,1,3488,
gauss_kernel_gpu_collapse,15150,1,2,95048,128,4,0,4,0,1,3488,
gauss_kernel_gpu_mem,19979,1,1,28,128,97329156,0,97329156,97329152,1,3488,
gauss_kernel_gpu_collapse_mem,33772,1,2,95048,128,97329156,0,97329156,97329152,1,3488,
gauss_kernel_cpu,3834,0,1,1,128,0,0,0,0,1,3520,
gauss_kernel_cpu_collapse,5070,0,2,1,128,0,0,0,0,1,3520,
gauss_kernel_gpu,1656,1,1,28,128,4,0,4,0,1,3520,
gauss_kernel_gpu_collapse,15461,1,2,96800,128,4,0,4,0,1,3520,
gauss_kernel_gpu_mem,20039,1,1,28,128,99123204,0,99123204,99123200,1,3520,
gauss_kernel_gpu_collapse_mem,33653,1,2,96800,128,99123204,0,99123204,99123200,1,3520,
gauss_kernel_cpu,3947,0,1,1,128,0,0,0,0,1,3552,
gauss_kernel_cpu_collapse,5112,0,2,1,128,0,0,0,0,1,3552,
gauss_kernel_gpu,1644,1,1,28,128,4,0,4,0,1,3552,
gauss_kernel_gpu_collapse,15669,1,2,98568,128,4,0,4,0,1,3552,
gauss_kernel_gpu_mem,20703,1,1,28,128,100933636,0,100933636,100933632,1,3552,
gauss_kernel_gpu_collapse_mem,35092,1,2,98568,128,100933636,0,100933636,100933632,1,3552,
gauss_kernel_cpu,3915,0,1,1,128,0,0,0,0,1,3584,
gauss_kernel_cpu_collapse,5182,0,2,1,128,0,0,0,0,1,3584,
gauss_kernel_gpu,1574,1,1,28,128,4,0,4,0,1,3584,
gauss_kernel_gpu_collapse,15955,1,2,100352,128,4,0,4,0,1,3584,
gauss_kernel_gpu_mem,21077,1,1,28,128,102760452,0,102760452,102760448,1,3584,
gauss_kernel_gpu_collapse_mem,35251,1,2,100352,128,102760452,0,102760452,102760448,1,3584,
gauss_kernel_cpu,4131,0,1,1,128,0,0,0,0,1,3616,
gauss_kernel_cpu_collapse,5288,0,2,1,128,0,0,0,0,1,3616,
gauss_kernel_gpu,1628,1,1,29,128,4,0,4,0,1,3616,
gauss_kernel_gpu_collapse,16280,1,2,102152,128,4,0,4,0,1,3616,
gauss_kernel_gpu_mem,21258,1,1,29,128,104603652,0,104603652,104603648,1,3616,
gauss_kernel_gpu_collapse_mem,35697,1,2,102152,128,104603652,0,104603652,104603648,1,3616,
gauss_kernel_cpu,4166,0,1,1,128,0,0,0,0,1,3648,
gauss_kernel_cpu_collapse,5400,0,2,1,128,0,0,0,0,1,3648,
gauss_kernel_gpu,1686,1,1,29,128,4,0,4,0,1,3648,
gauss_kernel_gpu_collapse,16638,1,2,103968,128,4,0,4,0,1,3648,
gauss_kernel_gpu_mem,21837,1,1,29,128,106463236,0,106463236,106463232,1,3648,
gauss_kernel_gpu_collapse_mem,36853,1,2,103968,128,106463236,0,106463236,106463232,1,3648,
gauss_kernel_cpu,4195,0,1,1,128,0,0,0,0,1,3680,
gauss_kernel_cpu_collapse,5846,0,2,1,128,0,0,0,0,1,3680,
gauss_kernel_gpu,1707,1,1,29,128,4,0,4,0,1,3680,
gauss_kernel_gpu_collapse,17416,1,2,105800,128,4,0,4,0,1,3680,
gauss_kernel_gpu_mem,22260,1,1,29,128,108339204,0,108339204,108339200,1,3680,
gauss_kernel_gpu_collapse_mem,37404,1,2,105800,128,108339204,0,108339204,108339200,1,3680,
gauss_kernel_cpu,4285,0,1,1,128,0,0,0,0,1,3712,
gauss_kernel_cpu_collapse,5667,0,2,1,128,0,0,0,0,1,3712,
gauss_kernel_gpu,1656,1,1,29,128,4,0,4,0,1,3712,
gauss_kernel_gpu_collapse,17183,1,2,107648,128,4,0,4,0,1,3712,
gauss_kernel_gpu_mem,22350,1,1,29,128,110231556,0,110231556,110231552,1,3712,
gauss_kernel_gpu_collapse_mem,37540,1,2,107648,128,110231556,0,110231556,110231552,1,3712,
gauss_kernel_cpu,4308,0,1,1,128,0,0,0,0,1,3744,
gauss_kernel_cpu_collapse,5667,0,2,1,128,0,0,0,0,1,3744,
gauss_kernel_gpu,1698,1,1,30,128,4,0,4,0,1,3744,
gauss_kernel_gpu_collapse,18024,1,2,109512,128,4,0,4,0,1,3744,
gauss_kernel_gpu_mem,23133,1,1,30,128,112140292,0,112140292,112140288,1,3744,
gauss_kernel_gpu_collapse_mem,39546,1,2,109512,128,112140292,0,112140292,112140288,1,3744,
gauss_kernel_cpu,4419,0,1,1,128,0,0,0,0,1,3776,
gauss_kernel_cpu_collapse,4087,0,2,1,128,0,0,0,0,1,3776,
gauss_kernel_gpu,1702,1,1,30,128,4,0,4,0,1,3776,
gauss_kernel_gpu_collapse,17687,1,2,111392,128,4,0,4,0,1,3776,
gauss_kernel_gpu_mem,23539,1,1,30,128,114065412,0,114065412,114065408,1,3776,
gauss_kernel_gpu_collapse_mem,39466,1,2,111392,128,114065412,0,114065412,114065408,1,3776,
gauss_kernel_cpu,4566,0,1,1,128,0,0,0,0,1,3808,
gauss_kernel_cpu_collapse,5711,0,2,1,128,0,0,0,0,1,3808,
gauss_kernel_gpu,1748,1,1,30,128,4,0,4,0,1,3808,
gauss_kernel_gpu_collapse,18081,1,2,113288,128,4,0,4,0,1,3808,
gauss_kernel_gpu_mem,23511,1,1,30,128,116006916,0,116006916,116006912,1,3808,
gauss_kernel_gpu_collapse_mem,39880,1,2,113288,128,116006916,0,116006916,116006912,1,3808,
gauss_kernel_cpu,4577,0,1,1,128,0,0,0,0,1,3840,
gauss_kernel_cpu_collapse,5814,0,2,1,128,0,0,0,0,1,3840,
gauss_kernel_gpu,1823,1,1,30,128,4,0,4,0,1,3840,
gauss_kernel_gpu_collapse,19319,1,2,115200,128,4,0,4,0,1,3840,
gauss_kernel_gpu_mem,24930,1,1,30,128,117964804,0,117964804,117964800,1,3840,
gauss_kernel_gpu_collapse_mem,41215,1,2,115200,128,117964804,0,117964804,117964800,1,3840,
gauss_kernel_cpu,4763,0,1,1,128,0,0,0,0,1,3872,
gauss_kernel_cpu_collapse,5877,0,2,1,128,0,0,0,0,1,3872,
gauss_kernel_gpu,1764,1,1,31,128,4,0,4,0,1,3872,
gauss_kernel_gpu_collapse,18625,1,2,117128,128,4,0,4,0,1,3872,
gauss_kernel_gpu_mem,24250,1,1,31,128,119939076,0,119939076,119939072,1,3872,
gauss_kernel_gpu_collapse_mem,41172,1,2,117128,128,119939076,0,119939076,119939072,1,3872,
gauss_kernel_cpu,4711,0,1,1,128,0,0,0,0,1,3904,
gauss_kernel_cpu_collapse,6203,0,2,1,128,0,0,0,0,1,3904,
gauss_kernel_gpu,1751,1,1,31,128,4,0,4,0,1,3904,
gauss_kernel_gpu_collapse,18985,1,2,119072,128,4,0,4,0,1,3904,
gauss_kernel_gpu_mem,25604,1,1,31,128,121929732,0,121929732,121929728,1,3904,
gauss_kernel_gpu_collapse_mem,42893,1,2,119072,128,121929732,0,121929732,121929728,1,3904,
gauss_kernel_cpu,4647,0,1,1,128,0,0,0,0,1,3936,
gauss_kernel_cpu_collapse,6100,0,2,1,128,0,0,0,0,1,3936,
gauss_kernel_gpu,1800,1,1,31,128,4,0,4,0,1,3936,
gauss_kernel_gpu_collapse,19226,1,2,121032,128,4,0,4,0,1,3936,
gauss_kernel_gpu_mem,25274,1,1,31,128,123936772,0,123936772,123936768,1,3936,
gauss_kernel_gpu_collapse_mem,42671,1,2,121032,128,123936772,0,123936772,123936768,1,3936,
gauss_kernel_cpu,2962,0,1,1,128,0,0,0,0,1,3968,
gauss_kernel_cpu_collapse,4476,0,2,1,128,0,0,0,0,1,3968,
gauss_kernel_gpu,1787,1,1,31,128,4,0,4,0,1,3968,
gauss_kernel_gpu_collapse,19543,1,2,123008,128,4,0,4,0,1,3968,
gauss_kernel_gpu_mem,26593,1,1,31,128,125960196,0,125960196,125960192,1,3968,
gauss_kernel_gpu_collapse_mem,44209,1,2,123008,128,125960196,0,125960196,125960192,1,3968,
gauss_kernel_cpu,4986,0,1,1,128,0,0,0,0,1,4000,
gauss_kernel_cpu_collapse,6424,0,2,1,128,0,0,0,0,1,4000,
gauss_kernel_gpu,1861,1,1,32,128,4,0,4,0,1,4000,
gauss_kernel_gpu_collapse,19937,1,2,125000,128,4,0,4,0,1,4000,
gauss_kernel_gpu_mem,26164,1,1,32,128,128000004,0,128000004,128000000,1,4000,
gauss_kernel_gpu_collapse_mem,44275,1,2,125000,128,128000004,0,128000004,128000000,1,4000,
gauss_kernel_cpu,4975,0,1,1,128,0,0,0,0,1,4032,
gauss_kernel_cpu_collapse,6150,0,2,1,128,0,0,0,0,1,4032,
gauss_kernel_gpu,1884,1,1,32,128,4,0,4,0,1,4032,
gauss_kernel_gpu_collapse,20228,1,2,127008,128,4,0,4,0,1,4032,
gauss_kernel_gpu_mem,27299,1,1,32,128,130056196,0,130056196,130056192,1,4032,
gauss_kernel_gpu_collapse_mem,45752,1,2,127008,128,130056196,0,130056196,130056192,1,4032,
gauss_kernel_cpu,5091,0,1,1,128,0,0,0,0,1,4064,
gauss_kernel_cpu_collapse,6691,0,2,1,128,0,0,0,0,1,4064,
gauss_kernel_gpu,1807,1,1,32,128,4,0,4,0,1,4064,
gauss_kernel_gpu_collapse,20463,1,2,129032,128,4,0,4,0,1,4064,
gauss_kernel_gpu_mem,27535,1,1,32,128,132128772,0,132128772,132128768,1,4064,
gauss_kernel_gpu_collapse_mem,46286,1,2,129032,128,132128772,0,132128772,132128768,1,4064,
gauss_kernel_cpu,5243,0,1,1,128,0,0,0,0,1,4096,
gauss_kernel_cpu_collapse,6707,0,2,1,128,0,0,0,0,1,4096,
gauss_kernel_gpu,1756,1,1,32,128,4,0,4,0,1,4096,
gauss_kernel_gpu_collapse,20890,1,2,131072,128,4,0,4,0,1,4096,
gauss_kernel_gpu_mem,27872,1,1,32,128,134217732,0,134217732,134217728,1,4096,
gauss_kernel_gpu_collapse_mem,47029,1,2,131072,128,134217732,0,134217732,134217728,1,4096,
gauss_kernel_cpu,5138,0,1,1,128,0,0,0,0,1,4128,
gauss_kernel_cpu_collapse,6820,0,2,1,128,0,0,0,0,1,4128,
gauss_kernel_gpu,1843,1,1,33,128,4,0,4,0,1,4128,
gauss_kernel_gpu_collapse,21291,1,2,133128,128,4,0,4,0,1,4128,
gauss_kernel_gpu_mem,28417,1,1,33,128,136323076,0,136323076,136323072,1,4128,
gauss_kernel_gpu_collapse_mem,47837,1,2,133128,128,136323076,0,136323076,136323072,1,4128,
gauss_kernel_cpu,5466,0,1,1,128,0,0,0,0,1,4160,
gauss_kernel_cpu_collapse,6877,0,2,1,128,0,0,0,0,1,4160,
gauss_kernel_gpu,1950,1,1,33,128,4,0,4,0,1,4160,
gauss_kernel_gpu_collapse,21574,1,2,135200,128,4,0,4,0,1,4160,
gauss_kernel_gpu_mem,29172,1,1,33,128,138444804,0,138444804,138444800,1,4160,
gauss_kernel_gpu_collapse_mem,48798,1,2,135200,128,138444804,0,138444804,138444800,1,4160,
gauss_kernel_cpu,5410,0,1,1,128,0,0,0,0,1,4192,
gauss_kernel_cpu_collapse,6978,0,2,1,128,0,0,0,0,1,4192,
gauss_kernel_gpu,1937,1,1,33,128,4,0,4,0,1,4192,
gauss_kernel_gpu_collapse,21801,1,2,137288,128,4,0,4,0,1,4192,
gauss_kernel_gpu_mem,29110,1,1,33,128,140582916,0,140582916,140582912,1,4192,
gauss_kernel_gpu_collapse_mem,49031,1,2,137288,128,140582916,0,140582916,140582912,1,4192,
gauss_kernel_cpu,5375,0,1,1,128,0,0,0,0,1,4224,
gauss_kernel_cpu_collapse,6938,0,2,1,128,0,0,0,0,1,4224,
gauss_kernel_gpu,1937,1,1,33,128,4,0,4,0,1,4224,
gauss_kernel_gpu_collapse,22207,1,2,139392,128,4,0,4,0,1,4224,
gauss_kernel_gpu_mem,29844,1,1,33,128,142737412,0,142737412,142737408,1,4224,
gauss_kernel_gpu_collapse_mem,50987,1,2,139392,128,142737412,0,142737412,142737408,1,4224,
gauss_kernel_cpu,5547,0,1,1,128,0,0,0,0,1,4256,
gauss_kernel_cpu_collapse,7194,0,2,1,128,0,0,0,0,1,4256,
gauss_kernel_gpu,1933,1,1,34,128,4,0,4,0,1,4256,
gauss_kernel_gpu_collapse,22564,1,2,141512,128,4,0,4,0,1,4256,
gauss_kernel_gpu_mem,29912,1,1,34,128,144908292,0,144908292,144908288,1,4256,
gauss_kernel_gpu_collapse_mem,50629,1,2,141512,128,144908292,0,144908292,144908288,1,4256,
gauss_kernel_cpu,5699,0,1,1,128,0,0,0,0,1,4288,
gauss_kernel_cpu_collapse,7308,0,2,1,128,0,0,0,0,1,4288,
gauss_kernel_gpu,1942,1,1,34,128,4,0,4,0,1,4288,
gauss_kernel_gpu_collapse,22871,1,2,143648,128,4,0,4,0,1,4288,
gauss_kernel_gpu_mem,31363,1,1,34,128,147095556,0,147095556,147095552,1,4288,
gauss_kernel_gpu_collapse_mem,52424,1,2,143648,128,147095556,0,147095556,147095552,1,4288,
gauss_kernel_cpu,5721,0,1,1,128,0,0,0,0,1,4320,
gauss_kernel_cpu_collapse,7267,0,2,1,128,0,0,0,0,1,4320,
gauss_kernel_gpu,2023,1,1,34,128,4,0,4,0,1,4320,
gauss_kernel_gpu_collapse,23162,1,2,145800,128,4,0,4,0,1,4320,
gauss_kernel_gpu_mem,30486,1,1,34,128,149299204,0,149299204,149299200,1,4320,
gauss_kernel_gpu_collapse_mem,51651,1,2,145800,128,149299204,0,149299204,149299200,1,4320,
gauss_kernel_cpu,5802,0,1,1,128,0,0,0,0,1,4352,
gauss_kernel_cpu_collapse,7051,0,2,1,128,0,0,0,0,1,4352,
gauss_kernel_gpu,2036,1,1,34,128,4,0,4,0,1,4352,
gauss_kernel_gpu_collapse,23572,1,2,147968,128,4,0,4,0,1,4352,
gauss_kernel_gpu_mem,31455,1,1,34,128,151519236,0,151519236,151519232,1,4352,
gauss_kernel_gpu_collapse_mem,53016,1,2,147968,128,151519236,0,151519236,151519232,1,4352,
gauss_kernel_cpu,5891,0,1,1,128,0,0,0,0,1,4384,
gauss_kernel_cpu_collapse,7604,0,2,1,128,0,0,0,0,1,4384,
gauss_kernel_gpu,1999,1,1,35,128,4,0,4,0,1,4384,
gauss_kernel_gpu_collapse,23927,1,2,150152,128,4,0,4,0,1,4384,
gauss_kernel_gpu_mem,31771,1,1,35,128,153755652,0,153755652,153755648,1,4384,
gauss_kernel_gpu_collapse_mem,53798,1,2,150152,128,153755652,0,153755652,153755648,1,4384,
gauss_kernel_cpu,5883,0,1,1,128,0,0,0,0,1,4416,
gauss_kernel_cpu_collapse,7144,0,2,1,128,0,0,0,0,1,4416,
gauss_kernel_gpu,2025,1,1,35,128,4,0,4,0,1,4416,
gauss_kernel_gpu_collapse,24250,1,2,152352,128,4,0,4,0,1,4416,
gauss_kernel_gpu_mem,31187,1,1,35,128,156008452,0,156008452,156008448,1,4416,
gauss_kernel_gpu_collapse_mem,53753,1,2,152352,128,156008452,0,156008452,156008448,1,4416,
gauss_kernel_cpu,5960,0,1,1,128,0,0,0,0,1,4448,
gauss_kernel_cpu_collapse,8185,0,2,1,128,0,0,0,0,1,4448,
gauss_kernel_gpu,2034,1,1,35,128,4,0,4,0,1,4448,
gauss_kernel_gpu_collapse,24548,1,2,154568,128,4,0,4,0,1,4448,
gauss_kernel_gpu_mem,33595,1,1,35,128,158277636,0,158277636,158277632,1,4448,
gauss_kernel_gpu_collapse_mem,56118,1,2,154568,128,158277636,0,158277636,158277632,1,4448,
gauss_kernel_cpu,6194,0,1,1,128,0,0,0,0,1,4480,
gauss_kernel_cpu_collapse,6913,0,2,1,128,0,0,0,0,1,4480,
gauss_kernel_gpu,2135,1,1,35,128,4,0,4,0,1,4480,
gauss_kernel_gpu_collapse,24938,1,2,156800,128,4,0,4,0,1,4480,
gauss_kernel_gpu_mem,33186,1,1,35,128,160563204,0,160563204,160563200,1,4480,
gauss_kernel_gpu_collapse_mem,56162,1,2,156800,128,160563204,0,160563204,160563200,1,4480,
gauss_kernel_cpu,6441,0,1,1,128,0,0,0,0,1,4512,
gauss_kernel_cpu_collapse,6710,0,2,1,128,0,0,0,0,1,4512,
gauss_kernel_gpu,2093,1,1,36,128,4,0,4,0,1,4512,
gauss_kernel_gpu_collapse,25310,1,2,159048,128,4,0,4,0,1,4512,
gauss_kernel_gpu_mem,33489,1,1,36,128,162865156,0,162865156,162865152,1,4512,
gauss_kernel_gpu_collapse_mem,56814,1,2,159048,128,162865156,0,162865156,162865152,1,4512,
gauss_kernel_cpu,6349,0,1,1,128,0,0,0,0,1,4544,
gauss_kernel_cpu_collapse,7802,0,2,1,128,0,0,0,0,1,4544,
gauss_kernel_gpu,2103,1,1,36,128,4,0,4,0,1,4544,
gauss_kernel_gpu_collapse,25653,1,2,161312,128,4,0,4,0,1,4544,
gauss_kernel_gpu_mem,33990,1,1,36,128,165183492,0,165183492,165183488,1,4544,
gauss_kernel_gpu_collapse_mem,57753,1,2,161312,128,165183492,0,165183492,165183488,1,4544,
gauss_kernel_cpu,6344,0,1,1,128,0,0,0,0,1,4576,
gauss_kernel_cpu_collapse,8170,0,2,1,128,0,0,0,0,1,4576,
gauss_kernel_gpu,2127,1,1,36,128,4,0,4,0,1,4576,
gauss_kernel_gpu_collapse,26066,1,2,163592,128,4,0,4,0,1,4576,
gauss_kernel_gpu_mem,35079,1,1,36,128,167518212,0,167518212,167518208,1,4576,
gauss_kernel_gpu_collapse_mem,59237,1,2,163592,128,167518212,0,167518212,167518208,1,4576,
gauss_kernel_cpu,6406,0,1,1,128,0,0,0,0,1,4608,
gauss_kernel_cpu_collapse,6607,0,2,1,128,0,0,0,0,1,4608,
gauss_kernel_gpu,2136,1,1,36,128,4,0,4,0,1,4608,
gauss_kernel_gpu_collapse,26458,1,2,165888,128,4,0,4,0,1,4608,
gauss_kernel_gpu_mem,34855,1,1,36,128,169869316,0,169869316,169869312,1,4608,
gauss_kernel_gpu_collapse_mem,59305,1,2,165888,128,169869316,0,169869316,169869312,1,4608,
gauss_kernel_cpu,6604,0,1,1,128,0,0,0,0,1,4640,
gauss_kernel_cpu_collapse,5987,0,2,1,128,0,0,0,0,1,4640,
gauss_kernel_gpu,2192,1,1,37,128,4,0,4,0,1,4640,
gauss_kernel_gpu_collapse,26795,1,2,168200,128,4,0,4,0,1,4640,
gauss_kernel_gpu_mem,35259,1,1,37,128,172236804,0,172236804,172236800,1,4640,
gauss_kernel_gpu_collapse_mem,59989,1,2,168200,128,172236804,0,172236804,172236800,1,4640,
gauss_kernel_cpu,6596,0,1,1,128,0,0,0,0,1,4672,
gauss_kernel_cpu_collapse,6389,0,2,1,128,0,0,0,0,1,4672,
gauss_kernel_gpu,2170,1,1,37,128,4,0,4,0,1,4672,
gauss_kernel_gpu_collapse,27167,1,2,170528,128,4,0,4,0,1,4672,
gauss_kernel_gpu_mem,37014,1,1,37,128,174620676,0,174620676,174620672,1,4672,
gauss_kernel_gpu_collapse_mem,61589,1,2,170528,128,174620676,0,174620676,174620672,1,4672,
gauss_kernel_cpu,6754,0,1,1,128,0,0,0,0,1,4704,
gauss_kernel_cpu_collapse,6528,0,2,1,128,0,0,0,0,1,4704,
gauss_kernel_gpu,2184,1,1,37,128,4,0,4,0,1,4704,
gauss_kernel_gpu_collapse,27455,1,2,172872,128,4,0,4,0,1,4704,
gauss_kernel_gpu_mem,37923,1,1,37,128,177020932,0,177020932,177020928,1,4704,
gauss_kernel_gpu_collapse_mem,62931,1,2,172872,128,177020932,0,177020932,177020928,1,4704,
gauss_kernel_cpu,6815,0,1,1,128,0,0,0,0,1,4736,
gauss_kernel_cpu_collapse,7071,0,2,1,128,0,0,0,0,1,4736,
gauss_kernel_gpu,2152,1,1,37,128,4,0,4,0,1,4736,
gauss_kernel_gpu_collapse,27950,1,2,175232,128,4,0,4,0,1,4736,
gauss_kernel_gpu_mem,36878,1,1,37,128,179437572,0,179437572,179437568,1,4736,
gauss_kernel_gpu_collapse_mem,62716,1,2,175232,128,179437572,0,179437572,179437568,1,4736,
gauss_kernel_cpu,6761,0,1,1,128,0,0,0,0,1,4768,
gauss_kernel_cpu_collapse,6454,0,2,1,128,0,0,0,0,1,4768,
gauss_kernel_gpu,2200,1,1,38,128,4,0,4,0,1,4768,
gauss_kernel_gpu_collapse,28257,1,2,177608,128,4,0,4,0,1,4768,
gauss_kernel_gpu_mem,37493,1,1,38,128,181870596,0,181870596,181870592,1,4768,
gauss_kernel_gpu_collapse_mem,63024,1,2,177608,128,181870596,0,181870596,181870592,1,4768,
gauss_kernel_cpu,6908,0,1,1,128,0,0,0,0,1,4800,
gauss_kernel_cpu_collapse,6725,0,2,1,128,0,0,0,0,1,4800,
gauss_kernel_gpu,2290,1,1,38,128,4,0,4,0,1,4800,
gauss_kernel_gpu_collapse,28548,1,2,180000,128,4,0,4,0,1,4800,
gauss_kernel_gpu_mem,37919,1,1,38,128,184320004,0,184320004,184320000,1,4800,
gauss_kernel_gpu_collapse_mem,64247,1,2,180000,128,184320004,0,184320004,184320000,1,4800,
gauss_kernel_cpu,7113,0,1,1,128,0,0,0,0,1,4832,
gauss_kernel_cpu_collapse,6403,0,2,1,128,0,0,0,0,1,4832,
gauss_kernel_gpu,2245,1,1,38,128,4,0,4,0,1,4832,
gauss_kernel_gpu_collapse,29070,1,2,182408,128,4,0,4,0,1,4832,
gauss_kernel_gpu_mem,38255,1,1,38,128,186785796,0,186785796,186785792,1,4832,
gauss_kernel_gpu_collapse_mem,65077,1,2,182408,128,186785796,0,186785796,186785792,1,4832,
gauss_kernel_cpu,7223,0,1,1,128,0,0,0,0,1,4864,
gauss_kernel_cpu_collapse,6569,0,2,1,128,0,0,0,0,1,4864,
gauss_kernel_gpu,2237,1,1,38,128,4,0,4,0,1,4864,
gauss_kernel_gpu_collapse,29427,1,2,184832,128,4,0,4,0,1,4864,
gauss_kernel_gpu_mem,38820,1,1,38,128,189267972,0,189267972,189267968,1,4864,
gauss_kernel_gpu_collapse_mem,66192,1,2,184832,128,189267972,0,189267972,189267968,1,4864,
gauss_kernel_cpu,7266,0,1,1,128,0,0,0,0,1,4896,
gauss_kernel_cpu_collapse,6692,0,2,1,128,0,0,0,0,1,4896,
gauss_kernel_gpu,2288,1,1,39,128,4,0,4,0,1,4896,
gauss_kernel_gpu_collapse,11390,1,2,187272,128,4,0,4,0,1,4896,
gauss_kernel_gpu_mem,38390,1,1,39,128,191766532,0,191766532,191766528,1,4896,
gauss_kernel_gpu_collapse_mem,47530,1,2,187272,128,191766532,0,191766532,191766528,1,4896,
gauss_kernel_cpu,7286,0,1,1,128,0,0,0,0,1,4928,
gauss_kernel_cpu_collapse,6930,0,2,1,128,0,0,0,0,1,4928,
gauss_kernel_gpu,2301,1,1,39,128,4,0,4,0,1,4928,
gauss_kernel_gpu_collapse,30120,1,2,189728,128,4,0,4,0,1,4928,
gauss_kernel_gpu_mem,40532,1,1,39,128,194281476,0,194281476,194281472,1,4928,
gauss_kernel_gpu_collapse_mem,68485,1,2,189728,128,194281476,0,194281476,194281472,1,4928,
gauss_kernel_cpu,7482,0,1,1,128,0,0,0,0,1,4960,
gauss_kernel_cpu_collapse,7332,0,2,1,128,0,0,0,0,1,4960,
gauss_kernel_gpu,2350,1,1,39,128,4,0,4,0,1,4960,
gauss_kernel_gpu_collapse,30622,1,2,192200,128,4,0,4,0,1,4960,
gauss_kernel_gpu_mem,40309,1,1,39,128,196812804,0,196812804,196812800,1,4960,
gauss_kernel_gpu_collapse_mem,68768,1,2,192200,128,196812804,0,196812804,196812800,1,4960,
gauss_kernel_cpu,7630,0,1,1,128,0,0,0,0,1,4992,
gauss_kernel_cpu_collapse,7350,0,2,1,128,0,0,0,0,1,4992,
gauss_kernel_gpu,2377,1,1,39,128,4,0,4,0,1,4992,
gauss_kernel_gpu_collapse,30925,1,2,194688,128,4,0,4,0,1,4992,
gauss_kernel_gpu_mem,41137,1,1,39,128,199360516,0,199360516,199360512,1,4992,
gauss_kernel_gpu_collapse_mem,69068,1,2,194688,128,199360516,0,199360516,199360512,1,4992,
gauss_kernel_cpu,7600,0,1,1,128,0,0,0,0,1,5024,
gauss_kernel_cpu_collapse,7200,0,2,1,128,0,0,0,0,1,5024,
gauss_kernel_gpu,2342,1,1,40,128,4,0,4,0,1,5024,
gauss_kernel_gpu_collapse,21712,1,2,197192,128,4,0,4,0,1,5024,
gauss_kernel_gpu_mem,41337,1,1,40,128,201924612,0,201924612,201924608,1,5024,
gauss_kernel_gpu_collapse_mem,61828,1,2,197192,128,201924612,0,201924612,201924608,1,5024,
gauss_kernel_cpu,7754,0,1,1,128,0,0,0,0,1,5056,
gauss_kernel_cpu_collapse,7871,0,2,1,128,0,0,0,0,1,5056,
gauss_kernel_gpu,2318,1,1,40,128,4,0,4,0,1,5056,
gauss_kernel_gpu_collapse,31692,1,2,199712,128,4,0,4,0,1,5056,
gauss_kernel_gpu_mem,41832,1,1,40,128,204505092,0,204505092,204505088,1,5056,
gauss_kernel_gpu_collapse_mem,71010,1,2,199712,128,204505092,0,204505092,204505088,1,5056,
