kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,
gauss_kernel_cpu,7793,0,1,1,128,0,0,0,0,1,5088,
gauss_kernel_cpu_collapse,7750,0,2,1,128,0,0,0,0,1,5088,
gauss_kernel_gpu,2390,1,1,40,128,4,0,4,0,1,5088,
gauss_kernel_gpu_collapse,32221,1,2,202248,128,4,0,4,0,1,5088,
gauss_kernel_gpu_mem,42973,1,1,40,128,207101956,0,207101956,207101952,1,5088,
gauss_kernel_gpu_collapse_mem,72892,1,2,202248,128,207101956,0,207101956,207101952,1,5088,
gauss_kernel_cpu,42158,0,1,1,128,0,0,0,0,1,5120,
gauss_kernel_cpu_collapse,7666,0,2,1,128,0,0,0,0,1,5120,
gauss_kernel_gpu,2454,1,1,40,128,4,0,4,0,1,5120,
gauss_kernel_gpu_collapse,32516,1,2,204800,128,4,0,4,0,1,5120,
gauss_kernel_gpu_mem,43424,1,1,40,128,209715204,0,209715204,209715200,1,5120,
gauss_kernel_gpu_collapse_mem,72867,1,2,204800,128,209715204,0,209715204,209715200,1,5120,
gauss_kernel_cpu,43887,0,1,1,128,0,0,0,0,1,5152,
gauss_kernel_cpu_collapse,7337,0,2,1,128,0,0,0,0,1,5152,
gauss_kernel_gpu,2411,1,1,41,128,4,0,4,0,1,5152,
gauss_kernel_gpu_collapse,32983,1,2,207368,128,4,0,4,0,1,5152,
gauss_kernel_gpu_mem,43478,1,1,41,128,212344836,0,212344836,212344832,1,5152,
gauss_kernel_gpu_collapse_mem,74145,1,2,207368,128,212344836,0,212344836,212344832,1,5152,
gauss_kernel_cpu,44296,0,1,1,128,0,0,0,0,1,5184,
gauss_kernel_cpu_collapse,7850,0,2,1,128,0,0,0,0,1,5184,
gauss_kernel_gpu,2487,1,1,41,128,4,0,4,0,1,5184,
gauss_kernel_gpu_collapse,33334,1,2,209952,128,4,0,4,0,1,5184,
gauss_kernel_gpu_mem,43397,1,1,41,128,214990852,0,214990852,214990848,1,5184,
gauss_kernel_gpu_collapse_mem,74366,1,2,209952,128,214990852,0,214990852,214990848,1,5184,
gauss_kernel_cpu,8073,0,1,1,128,0,0,0,0,1,5216,
gauss_kernel_cpu_collapse,8116,0,2,1,128,0,0,0,0,1,5216,
gauss_kernel_gpu,2531,1,1,41,128,4,0,4,0,1,5216,
gauss_kernel_gpu_collapse,33888,1,2,212552,128,4,0,4,0,1,5216,
gauss_kernel_gpu_mem,43942,1,1,41,128,217653252,0,217653252,217653248,1,5216,
gauss_kernel_gpu_collapse_mem,75908,1,2,212552,128,217653252,0,217653252,217653248,1,5216,
gauss_kernel_cpu,44805,0,1,1,128,0,0,0,0,1,5248,
gauss_kernel_cpu_collapse,7602,0,2,1,128,0,0,0,0,1,5248,
gauss_kernel_gpu,2608,1,1,41,128,4,0,4,0,1,5248,
gauss_kernel_gpu_collapse,34139,1,2,215168,128,4,0,4,0,1,5248,
gauss_kernel_gpu_mem,44905,1,1,41,128,220332036,0,220332036,220332032,1,5248,
gauss_kernel_gpu_collapse_mem,76506,1,2,215168,128,220332036,0,220332036,220332032,1,5248,
gauss_kernel_cpu,8110,0,1,1,128,0,0,0,0,1,5280,
gauss_kernel_cpu_collapse,8285,0,2,1,128,0,0,0,0,1,5280,
gauss_kernel_gpu,2707,1,1,42,128,4,0,4,0,1,5280,
gauss_kernel_gpu_collapse,34536,1,2,217800,128,4,0,4,0,1,5280,
gauss_kernel_gpu_mem,45706,1,1,42,128,223027204,0,223027204,223027200,1,5280,
gauss_kernel_gpu_collapse_mem,77650,1,2,217800,128,223027204,0,223027204,223027200,1,5280,
gauss_kernel_cpu,44309,0,1,1,128,0,0,0,0,1,5312,
gauss_kernel_cpu_collapse,7745,0,2,1,128,0,0,0,0,1,5312,
gauss_kernel_gpu,2665,1,1,42,128,4,0,4,0,1,5312,
gauss_kernel_gpu_collapse,34967,1,2,220448,128,4,0,4,0,1,5312,
gauss_kernel_gpu_mem,45868,1,1,42,128,225738756,0,225738756,225738752,1,5312,
gauss_kernel_gpu_collapse_mem,78307,1,2,220448,128,225738756,0,225738756,225738752,1,5312,
gauss_kernel_cpu,44254,0,1,1,128,0,0,0,0,1,5344,
gauss_kernel_cpu_collapse,9518,0,2,1,128,0,0,0,0,1,5344,
gauss_kernel_gpu,2659,1,1,42,128,4,0,4,0,1,5344,
gauss_kernel_gpu_collapse,35554,1,2,223112,128,4,0,4,0,1,5344,
gauss_kernel_gpu_mem,46234,1,1,42,128,228466692,0,228466692,228466688,1,5344,
gauss_kernel_gpu_collapse_mem,79258,1,2,223112,128,228466692,0,228466692,228466688,1,5344,
gauss_kernel_cpu,8209,0,1,1,128,0,0,0,0,1,5376,
gauss_kernel_cpu_collapse,14321,0,2,1,128,0,0,0,0,1,5376,
gauss_kernel_gpu,2778,1,1,42,128,4,0,4,0,1,5376,
gauss_kernel_gpu_collapse,35916,1,2,225792,128,4,0,4,0,1,5376,
gauss_kernel_gpu_mem,47130,1,1,42,128,231211012,0,231211012,231211008,1,5376,
gauss_kernel_gpu_collapse_mem,80300,1,2,225792,128,231211012,0,231211012,231211008,1,5376,
gauss_kernel_cpu,8183,0,1,1,128,0,0,0,0,1,5408,
gauss_kernel_cpu_collapse,8872,0,2,1,128,0,0,0,0,1,5408,
gauss_kernel_gpu,2721,1,1,43,128,4,0,4,0,1,5408,
gauss_kernel_gpu_collapse,36215,1,2,228488,128,4,0,4,0,1,5408,
gauss_kernel_gpu_mem,47363,1,1,43,128,233971716,0,233971716,233971712,1,5408,
gauss_kernel_gpu_collapse_mem,81025,1,2,228488,128,233971716,0,233971716,233971712,1,5408,
gauss_kernel_cpu,8214,0,1,1,128,0,0,0,0,1,5440,
gauss_kernel_cpu_collapse,10483,0,2,1,128,0,0,0,0,1,5440,
gauss_kernel_gpu,2800,1,1,43,128,4,0,4,0,1,5440,
gauss_kernel_gpu_collapse,36830,1,2,231200,128,4,0,4,0,1,5440,
gauss_kernel_gpu_mem,47924,1,1,43,128,236748804,0,236748804,236748800,1,5440,
gauss_kernel_gpu_collapse_mem,82194,1,2,231200,128,236748804,0,236748804,236748800,1,5440,
gauss_kernel_cpu,8493,0,1,1,128,0,0,0,0,1,5472,
gauss_kernel_cpu_collapse,14105,0,2,1,128,0,0,0,0,1,5472,
gauss_kernel_gpu,2825,1,1,43,128,4,0,4,0,1,5472,
gauss_kernel_gpu_collapse,37073,1,2,233928,128,4,0,4,0,1,5472,
gauss_kernel_gpu_mem,48582,1,1,43,128,239542276,0,239542276,239542272,1,5472,
gauss_kernel_gpu_collapse_mem,82935,1,2,233928,128,239542276,0,239542276,239542272,1,5472,
gauss_kernel_cpu,44241,0,1,1,128,0,0,0,0,1,5504,
gauss_kernel_cpu_collapse,4590,0,2,1,128,0,0,0,0,1,5504,
gauss_kernel_gpu,2761,1,1,43,128,4,0,4,0,1,5504,
gauss_kernel_gpu_collapse,37508,1,2,236672,128,4,0,4,0,1,5504,
gauss_kernel_gpu_mem,49047,1,1,43,128,242352132,0,242352132,242352128,1,5504,
gauss_kernel_gpu_collapse_mem,83964,1,2,236672,128,242352132,0,242352132,242352128,1,5504,
gauss_kernel_cpu,8502,0,1,1,128,0,0,0,0,1,5536,
gauss_kernel_cpu_collapse,4494,0,2,1,128,0,0,0,0,1,5536,
gauss_kernel_gpu,2798,1,1,44,128,4,0,4,0,1,5536,
gauss_kernel_gpu_collapse,38107,1,2,239432,128,4,0,4,0,1,5536,
gauss_kernel_gpu_mem,49647,1,1,44,128,245178372,0,245178372,245178368,1,5536,
gauss_kernel_gpu_collapse_mem,85169,1,2,239432,128,245178372,0,245178372,245178368,1,5536,
gauss_kernel_cpu,8533,0,1,1,128,0,0,0,0,1,5568,
gauss_kernel_cpu_collapse,12241,0,2,1,128,0,0,0,0,1,5568,
gauss_kernel_gpu,2811,1,1,44,128,4,0,4,0,1,5568,
gauss_kernel_gpu_collapse,38406,1,2,242208,128,4,0,4,0,1,5568,
gauss_kernel_gpu_mem,50036,1,1,44,128,248020996,0,248020996,248020992,1,5568,
gauss_kernel_gpu_collapse_mem,85510,1,2,242208,128,248020996,0,248020996,248020992,1,5568,
gauss_kernel_cpu,8638,0,1,1,128,0,0,0,0,1,5600,
gauss_kernel_cpu_collapse,13788,0,2,1,128,0,0,0,0,1,5600,
gauss_kernel_gpu,2922,1,1,44,128,4,0,4,0,1,5600,
gauss_kernel_gpu_collapse,38987,1,2,245000,128,4,0,4,0,1,5600,
gauss_kernel_gpu_mem,51155,1,1,44,128,250880004,0,250880004,250880000,1,5600,
gauss_kernel_gpu_collapse_mem,87518,1,2,245000,128,250880004,0,250880004,250880000,1,5600,
gauss_kernel_cpu,8704,0,1,1,128,0,0,0,0,1,5632,
gauss_kernel_cpu_collapse,12095,0,2,1,128,0,0,0,0,1,5632,
gauss_kernel_gpu,2786,1,1,44,128,4,0,4,0,1,5632,
gauss_kernel_gpu_collapse,39325,1,2,247808,128,4,0,4,0,1,5632,
gauss_kernel_gpu_mem,51927,1,1,44,128,253755396,0,253755396,253755392,1,5632,
gauss_kernel_gpu_collapse_mem,88304,1,2,247808,128,253755396,0,253755396,253755392,1,5632,
gauss_kernel_cpu,8915,0,1,1,128,0,0,0,0,1,5664,
gauss_kernel_cpu_collapse,4645,0,2,1,128,0,0,0,0,1,5664,
gauss_kernel_gpu,2896,1,1,45,128,4,0,4,0,1,5664,
gauss_kernel_gpu_collapse,39991,1,2,250632,128,4,0,4,0,1,5664,
gauss_kernel_gpu_mem,52753,1,1,45,128,256647172,0,256647172,256647168,1,5664,
gauss_kernel_gpu_collapse_mem,89084,1,2,250632,128,256647172,0,256647172,256647168,1,5664,
gauss_kernel_cpu,49891,0,1,1,128,0,0,0,0,1,5696,
gauss_kernel_cpu_collapse,15337,0,2,1,128,0,0,0,0,1,5696,
gauss_kernel_gpu,2914,1,1,45,128,4,0,4,0,1,5696,
gauss_kernel_gpu_collapse,40317,1,2,253472,128,4,0,4,0,1,5696,
gauss_kernel_gpu_mem,52638,1,1,45,128,259555332,0,259555332,259555328,1,5696,
gauss_kernel_gpu_collapse_mem,90201,1,2,253472,128,259555332,0,259555332,259555328,1,5696,
gauss_kernel_cpu,45287,0,1,1,128,0,0,0,0,1,5728,
gauss_kernel_cpu_collapse,13516,0,2,1,128,0,0,0,0,1,5728,
gauss_kernel_gpu,2909,1,1,45,128,4,0,4,0,1,5728,
gauss_kernel_gpu_collapse,40696,1,2,256328,128,4,0,4,0,1,5728,
gauss_kernel_gpu_mem,53082,1,1,45,128,262479876,0,262479876,262479872,1,5728,
gauss_kernel_gpu_collapse_mem,90943,1,2,256328,128,262479876,0,262479876,262479872,1,5728,
gauss_kernel_cpu,45831,0,1,1,128,0,0,0,0,1,5760,
gauss_kernel_cpu_collapse,14593,0,2,1,128,0,0,0,0,1,5760,
gauss_kernel_gpu,2993,1,1,45,128,4,0,4,0,1,5760,
gauss_kernel_gpu_collapse,41258,1,2,259200,128,4,0,4,0,1,5760,
gauss_kernel_gpu_mem,54086,1,1,45,128,265420804,0,265420804,265420800,1,5760,
gauss_kernel_gpu_collapse_mem,91575,1,2,259200,128,265420804,0,265420804,265420800,1,5760,
gauss_kernel_cpu,45605,0,1,1,128,0,0,0,0,1,5792,
gauss_kernel_cpu_collapse,12494,0,2,1,128,0,0,0,0,1,5792,
gauss_kernel_gpu,2925,1,1,46,128,4,0,4,0,1,5792,
gauss_kernel_gpu_collapse,41840,1,2,262088,128,4,0,4,0,1,5792,
gauss_kernel_gpu_mem,54363,1,1,46,128,268378116,0,268378116,268378112,1,5792,
gauss_kernel_gpu_collapse_mem,93380,1,2,262088,128,268378116,0,268378116,268378112,1,5792,
gauss_kernel_cpu,47886,0,1,1,128,0,0,0,0,1,5824,
gauss_kernel_cpu_collapse,14324,0,2,1,128,0,0,0,0,1,5824,
gauss_kernel_gpu,2926,1,1,46,128,4,0,4,0,1,5824,
gauss_kernel_gpu_collapse,41970,1,2,264992,128,4,0,4,0,1,5824,
gauss_kernel_gpu_mem,54545,1,1,46,128,271351812,0,271351812,271351808,1,5824,
gauss_kernel_gpu_collapse_mem,93830,1,2,264992,128,271351812,0,271351812,271351808,1,5824,
gauss_kernel_cpu,48058,0,1,1,128,0,0,0,0,1,5856,
gauss_kernel_cpu_collapse,15009,0,2,1,128,0,0,0,0,1,5856,
gauss_kernel_gpu,2976,1,1,46,128,4,0,4,0,1,5856,
gauss_kernel_gpu_collapse,42635,1,2,267912,128,4,0,4,0,1,5856,
gauss_kernel_gpu_mem,55561,1,1,46,128,274341892,0,274341892,274341888,1,5856,
gauss_kernel_gpu_collapse_mem,95355,1,2,267912,128,274341892,0,274341892,274341888,1,5856,
gauss_kernel_cpu,47818,0,1,1,128,0,0,0,0,1,5888,
gauss_kernel_cpu_collapse,13609,0,2,1,128,0,0,0,0,1,5888,
gauss_kernel_gpu,2952,1,1,46,128,4,0,4,0,1,5888,
gauss_kernel_gpu_collapse,43106,1,2,270848,128,4,0,4,0,1,5888,
gauss_kernel_gpu_mem,56219,1,1,46,128,277348356,0,277348356,277348352,1,5888,
gauss_kernel_gpu_collapse_mem,96558,1,2,270848,128,277348356,0,277348356,277348352,1,5888,
gauss_kernel_cpu,12394,0,1,1,128,0,0,0,0,1,5920,
gauss_kernel_cpu_collapse,5636,0,2,1,128,0,0,0,0,1,5920,
gauss_kernel_gpu,3072,1,1,47,128,4,0,4,0,1,5920,
gauss_kernel_gpu_collapse,43472,1,2,273800,128,4,0,4,0,1,5920,
gauss_kernel_gpu_mem,57393,1,1,47,128,280371204,0,280371204,280371200,1,5920,
gauss_kernel_gpu_collapse_mem,97958,1,2,273800,128,280371204,0,280371204,280371200,1,5920,
gauss_kernel_cpu,11080,0,1,1,128,0,0,0,0,1,5952,
gauss_kernel_cpu_collapse,15868,0,2,1,128,0,0,0,0,1,5952,
gauss_kernel_gpu,3118,1,1,47,128,4,0,4,0,1,5952,
gauss_kernel_gpu_collapse,44087,1,2,276768,128,4,0,4,0,1,5952,
gauss_kernel_gpu_mem,56323,1,1,47,128,283410436,0,283410436,283410432,1,5952,
gauss_kernel_gpu_collapse_mem,97491,1,2,276768,128,283410436,0,283410436,283410432,1,5952,
gauss_kernel_cpu,11486,0,1,1,128,0,0,0,0,1,5984,
gauss_kernel_cpu_collapse,11536,0,2,1,128,0,0,0,0,1,5984,
gauss_kernel_gpu,3132,1,1,47,128,4,0,4,0,1,5984,
gauss_kernel_gpu_collapse,44371,1,2,279752,128,4,0,4,0,1,5984,
gauss_kernel_gpu_mem,58562,1,1,47,128,286466052,0,286466052,286466048,1,5984,
gauss_kernel_gpu_collapse_mem,103447,1,2,279752,128,286466052,0,286466052,286466048,1,5984,
gauss_kernel_cpu,10963,0,1,1,128,0,0,0,0,1,6016,
gauss_kernel_cpu_collapse,15662,0,2,1,128,0,0,0,0,1,6016,
gauss_kernel_gpu,3063,1,1,47,128,4,0,4,0,1,6016,
gauss_kernel_gpu_collapse,45014,1,2,282752,128,4,0,4,0,1,6016,
gauss_kernel_gpu_mem,58376,1,1,47,128,289538052,0,289538052,289538048,1,6016,
gauss_kernel_gpu_collapse_mem,100445,1,2,282752,128,289538052,0,289538052,289538048,1,6016,
gauss_kernel_cpu,11497,0,1,1,128,0,0,0,0,1,6048,
gauss_kernel_cpu_collapse,10830,0,2,1,128,0,0,0,0,1,6048,
gauss_kernel_gpu,3142,1,1,48,128,4,0,4,0,1,6048,
gauss_kernel_gpu_collapse,45498,1,2,285768,128,4,0,4,0,1,6048,
gauss_kernel_gpu_mem,59192,1,1,48,128,292626436,0,292626436,292626432,1,6048,
gauss_kernel_gpu_collapse_mem,101733,1,2,285768,128,292626436,0,292626436,292626432,1,6048,
gauss_kernel_cpu,11434,0,1,1,128,0,0,0,0,1,6080,
gauss_kernel_cpu_collapse,6466,0,2,1,128,0,0,0,0,1,6080,
gauss_kernel_gpu,3195,1,1,48,128,4,0,4,0,1,6080,
gauss_kernel_gpu_collapse,45989,1,2,288800,128,4,0,4,0,1,6080,
gauss_kernel_gpu_mem,60638,1,1,48,128,295731204,0,295731204,295731200,1,6080,
gauss_kernel_gpu_collapse_mem,102749,1,2,288800,128,295731204,0,295731204,295731200,1,6080,
gauss_kernel_cpu,11627,0,1,1,128,0,0,0,0,1,6112,
gauss_kernel_cpu_collapse,9977,0,2,1,128,0,0,0,0,1,6112,
gauss_kernel_gpu,3098,1,1,48,128,4,0,4,0,1,6112,
gauss_kernel_gpu_collapse,46251,1,2,291848,128,4,0,4,0,1,6112,
gauss_kernel_gpu_mem,60032,1,1,48,128,298852356,0,298852356,298852352,1,6112,
gauss_kernel_gpu_collapse_mem,103869,1,2,291848,128,298852356,0,298852356,298852352,1,6112,
gauss_kernel_cpu,11186,0,1,1,128,0,0,0,0,1,6144,
gauss_kernel_cpu_collapse,10266,0,2,1,128,0,0,0,0,1,6144,
gauss_kernel_gpu,3184,1,1,48,128,4,0,4,0,1,6144,
gauss_kernel_gpu_collapse,46925,1,2,294912,128,4,0,4,0,1,6144,
gauss_kernel_gpu_mem,61980,1,1,48,128,301989892,0,301989892,301989888,1,6144,
gauss_kernel_gpu_collapse_mem,105968,1,2,294912,128,301989892,0,301989892,301989888,1,6144,
gauss_kernel_cpu,11869,0,1,1,128,0,0,0,0,1,6176,
gauss_kernel_cpu_collapse,15185,0,2,1,128,0,0,0,0,1,6176,
gauss_kernel_gpu,3135,1,1,49,128,4,0,4,0,1,6176,
gauss_kernel_gpu_collapse,47349,1,2,297992,128,4,0,4,0,1,6176,
gauss_kernel_gpu_mem,60936,1,1,49,128,305143812,0,305143812,305143808,1,6176,
gauss_kernel_gpu_collapse_mem,105432,1,2,297992,128,305143812,0,305143812,305143808,1,6176,
gauss_kernel_cpu,11748,0,1,1,128,0,0,0,0,1,6208,
gauss_kernel_cpu_collapse,6720,0,2,1,128,0,0,0,0,1,6208,
gauss_kernel_gpu,3221,1,1,49,128,4,0,4,0,1,6208,
gauss_kernel_gpu_collapse,47784,1,2,301088,128,4,0,4,0,1,6208,
gauss_kernel_gpu_mem,62291,1,1,49,128,308314116,0,308314116,308314112,1,6208,
gauss_kernel_gpu_collapse_mem,106869,1,2,301088,128,308314116,0,308314116,308314112,1,6208,
gauss_kernel_cpu,12247,0,1,1,128,0,0,0,0,1,6240,
gauss_kernel_cpu_collapse,5401,0,2,1,128,0,0,0,0,1,6240,
gauss_kernel_gpu,3301,1,1,49,128,4,0,4,0,1,6240,
gauss_kernel_gpu_collapse,48382,1,2,304200,128,4,0,4,0,1,6240,
gauss_kernel_gpu_mem,62850,1,1,49,128,311500804,0,311500804,311500800,1,6240,
gauss_kernel_gpu_collapse_mem,108523,1,2,304200,128,311500804,0,311500804,311500800,1,6240,
gauss_kernel_cpu,11927,0,1,1,128,0,0,0,0,1,6272,
gauss_kernel_cpu_collapse,5335,0,2,1,128,0,0,0,0,1,6272,
gauss_kernel_gpu,3195,1,1,49,128,4,0,4,0,1,6272,
gauss_kernel_gpu_collapse,48926,1,2,307328,128,4,0,4,0,1,6272,
gauss_kernel_gpu_mem,62483,1,1,49,128,314703876,0,314703876,314703872,1,6272,
gauss_kernel_gpu_collapse_mem,109051,1,2,307328,128,314703876,0,314703876,314703872,1,6272,
gauss_kernel_cpu,12156,0,1,1,128,0,0,0,0,1,6304,
gauss_kernel_cpu_collapse,6291,0,2,1,128,0,0,0,0,1,6304,
gauss_kernel_gpu,3318,1,1,50,128,4,0,4,0,1,6304,
gauss_kernel_gpu_collapse,51742,1,2,310472,128,4,0,4,0,1,6304,
gauss_kernel_gpu_mem,63663,1,1,50,128,317923332,0,317923332,317923328,1,6304,
gauss_kernel_gpu_collapse_mem,111990,1,2,310472,128,317923332,0,317923332,317923328,1,6304,
gauss_kernel_cpu,12188,0,1,1,128,0,0,0,0,1,6336,
gauss_kernel_cpu_collapse,17814,0,2,1,128,0,0,0,0,1,6336,
gauss_kernel_gpu,3256,1,1,50,128,4,0,4,0,1,6336,
gauss_kernel_gpu_collapse,49820,1,2,313632,128,4,0,4,0,1,6336,
gauss_kernel_gpu_mem,64517,1,1,50,128,321159172,0,321159172,321159168,1,6336,
gauss_kernel_gpu_collapse_mem,111051,1,2,313632,128,321159172,0,321159172,321159168,1,6336,
gauss_kernel_cpu,11759,0,1,1,128,0,0,0,0,1,6368,
gauss_kernel_cpu_collapse,6486,0,2,1,128,0,0,0,0,1,6368,
gauss_kernel_gpu,3273,1,1,50,128,4,0,4,0,1,6368,
gauss_kernel_gpu_collapse,50413,1,2,316808,128,4,0,4,0,1,6368,
gauss_kernel_gpu_mem,65124,1,1,50,128,324411396,0,324411396,324411392,1,6368,
gauss_kernel_gpu_collapse_mem,112506,1,2,316808,128,324411396,0,324411396,324411392,1,6368,
gauss_kernel_cpu,13808,0,1,1,128,0,0,0,0,1,6400,
gauss_kernel_cpu_collapse,12989,0,2,1,128,0,0,0,0,1,6400,
gauss_kernel_gpu,3378,1,1,50,128,4,0,4,0,1,6400,
gauss_kernel_gpu_collapse,50998,1,2,320000,128,4,0,4,0,1,6400,
gauss_kernel_gpu_mem,66001,1,1,50,128,327680004,0,327680004,327680000,1,6400,
gauss_kernel_gpu_collapse_mem,113788,1,2,320000,128,327680004,0,327680004,327680000,1,6400,
gauss_kernel_cpu,12343,0,1,1,128,0,0,0,0,1,6432,
gauss_kernel_cpu_collapse,6424,0,2,1,128,0,0,0,0,1,6432,
gauss_kernel_gpu,3325,1,1,51,128,4,0,4,0,1,6432,
gauss_kernel_gpu_collapse,51291,1,2,323208,128,4,0,4,0,1,6432,
gauss_kernel_gpu_mem,65135,1,1,51,128,330964996,0,330964996,330964992,1,6432,
gauss_kernel_gpu_collapse_mem,113335,1,2,323208,128,330964996,0,330964996,330964992,1,6432,
gauss_kernel_cpu,12252,0,1,1,128,0,0,0,0,1,6464,
gauss_kernel_cpu_collapse,14067,0,2,1,128,0,0,0,0,1,6464,
gauss_kernel_gpu,3361,1,1,51,128,4,0,4,0,1,6464,
gauss_kernel_gpu_collapse,51992,1,2,326432,128,4,0,4,0,1,6464,
gauss_kernel_gpu_mem,68111,1,1,51,128,334266372,0,334266372,334266368,1,6464,
gauss_kernel_gpu_collapse_mem,115914,1,2,326432,128,334266372,0,334266372,334266368,1,6464,
gauss_kernel_cpu,13208,0,1,1,128,0,0,0,0,1,6496,
gauss_kernel_cpu_collapse,6633,0,2,1,128,0,0,0,0,1,6496,
gauss_kernel_gpu,3360,1,1,51,128,4,0,4,0,1,6496,
gauss_kernel_gpu_collapse,52476,1,2,329672,128,4,0,4,0,1,6496,
gauss_kernel_gpu_mem,67588,1,1,51,128,337584132,0,337584132,337584128,1,6496,
gauss_kernel_gpu_collapse_mem,116990,1,2,329672,128,337584132,0,337584132,337584128,1,6496,
gauss_kernel_cpu,12465,0,1,1,128,0,0,0,0,1,6528,
gauss_kernel_cpu_collapse,6243,0,2,1,128,0,0,0,0,1,6528,
gauss_kernel_gpu,3418,1,1,51,128,4,0,4,0,1,6528,
gauss_kernel_gpu_collapse,55523,1,2,332928,128,4,0,4,0,1,6528,
gauss_kernel_gpu_mem,68289,1,1,51,128,340918276,0,340918276,340918272,1,6528,
gauss_kernel_gpu_collapse_mem,120519,1,2,332928,128,340918276,0,340918276,340918272,1,6528,
gauss_kernel_cpu,12978,0,1,1,128,0,0,0,0,1,6560,
gauss_kernel_cpu_collapse,6825,0,2,1,128,0,0,0,0,1,6560,
gauss_kernel_gpu,3478,1,1,52,128,4,0,4,0,1,6560,
gauss_kernel_gpu_collapse,53535,1,2,336200,128,4,0,4,0,1,6560,
gauss_kernel_gpu_mem,68698,1,1,52,128,344268804,0,344268804,344268800,1,6560,
gauss_kernel_gpu_collapse_mem,120974,1,2,336200,128,344268804,0,344268804,344268800,1,6560,
gauss_kernel_cpu,12753,0,1,1,128,0,0,0,0,1,6592,
gauss_kernel_cpu_collapse,7770,0,2,1,128,0,0,0,0,1,6592,
gauss_kernel_gpu,3414,1,1,52,128,4,0,4,0,1,6592,
gauss_kernel_gpu_collapse,54064,1,2,339488,128,4,0,4,0,1,6592,
gauss_kernel_gpu_mem,68817,1,1,52,128,347635716,0,347635716,347635712,1,6592,
gauss_kernel_gpu_collapse_mem,119670,1,2,339488,128,347635716,0,347635716,347635712,1,6592,
gauss_kernel_cpu,12749,0,1,1,128,0,0,0,0,1,6624,
gauss_kernel_cpu_collapse,7226,0,2,1,128,0,0,0,0,1,6624,
gauss_kernel_gpu,3472,1,1,52,128,4,0,4,0,1,6624,
gauss_kernel_gpu_collapse,54584,1,2,342792,128,4,0,4,0,1,6624,
gauss_kernel_gpu_mem,70160,1,1,52,128,351019012,0,351019012,351019008,1,6624,
gauss_kernel_gpu_collapse_mem,121491,1,2,342792,128,351019012,0,351019012,351019008,1,6624,
gauss_kernel_cpu,14598,0,1,1,128,0,0,0,0,1,6656,
gauss_kernel_cpu_collapse,7101,0,2,1,128,0,0,0,0,1,6656,
gauss_kernel_gpu,3458,1,1,52,128,4,0,4,0,1,6656,
gauss_kernel_gpu_collapse,55085,1,2,346112,128,4,0,4,0,1,6656,
gauss_kernel_gpu_mem,70910,1,1,52,128,354418692,0,354418692,354418688,1,6656,
gauss_kernel_gpu_collapse_mem,122745,1,2,346112,128,354418692,0,354418692,354418688,1,6656,
gauss_kernel_cpu,13285,0,1,1,128,0,0,0,0,1,6688,
gauss_kernel_cpu_collapse,8004,0,2,1,128,0,0,0,0,1,6688,
gauss_kernel_gpu,3505,1,1,53,128,4,0,4,0,1,6688,
gauss_kernel_gpu_collapse,55554,1,2,349448,128,4,0,4,0,1,6688,
gauss_kernel_gpu_mem,71516,1,1,53,128,357834756,0,357834756,357834752,1,6688,
gauss_kernel_gpu_collapse_mem,123973,1,2,349448,128,357834756,0,357834756,357834752,1,6688,
